Date,Time,Open,High,Low,Close,Vol,OI
10/30/2017,17:00:00,2550.50000,2553.25000,2540.50000,2543.25000,1237600,3124388
10/31/2017,17:00:00,2543.00000,2550.50000,2541.75000,2547.75000,1051279,3115078
11/01/2017,17:00:00,2547.75000,2560.50000,2546.00000,2549.75000,1290220,3131769
11/02/2017,17:00:00,2546.50000,2553.50000,2537.25000,2551.75000,1297222,3135768
11/03/2017,17:00:00,2552.50000,2560.50000,2548.50000,2557.75000,992681,3163563
11/06/2017,17:00:00,2555.00000,2565.00000,2550.50000,2563.75000,848119,3158316
11/07/2017,17:00:00,2562.75000,2568.50000,2555.75000,2561.75000,1163840,3167322
11/08/2017,17:00:00,2559.00000,2567.50000,2554.75000,2566.00000,1058023,3156032
11/09/2017,17:00:00,2566.25000,2569.50000,2538.25000,2559.00000,1193217,3176254
11/10/2017,17:00:00,2557.00000,2560.75000,2546.50000,2554.50000,1193217,3179045
11/13/2017,17:00:00,2555.25000,2560.50000,2545.25000,2557.00000,1052173,3175524
11/14/2017,17:00:00,2555.25000,2557.25000,2539.25000,2553.00000,1582882,3176001
11/15/2017,17:00:00,2551.75000,2552.00000,2530.50000,2540.00000,1917948,3180712
11/16/2017,17:00:00,2539.25000,2564.50000,2537.25000,2560.00000,1528865,3219914
11/17/2017,17:00:00,2559.25000,2561.00000,2549.75000,2551.25000,1186958,3205145
11/20/2017,17:00:00,2551.00000,2559.00000,2542.75000,2557.00000,1000520,3195685
11/21/2017,17:00:00,2557.00000,2575.50000,2554.25000,2571.25000,1153787,3213608
11/22/2017,17:00:00,2570.75000,2575.00000,2567.75000,2569.50000,770812,3196045
11/24/2017,17:00:00,2568.25000,2578.00000,2564.50000,2576.00000,551196,3204044
11/27/2017,17:00:00,2576.00000,2580.50000,2571.50000,2576.75000,960112,3200150
11/28/2017,17:00:00,2577.25000,2602.00000,2572.50000,2601.00000,1558414,3236041
11/29/2017,17:00:00,2600.50000,2609.25000,2594.75000,2600.00000,1661775,3239614
11/30/2017,17:00:00,2600.00000,2633.50000,2596.75000,2623.00000,2520826,3240418
12/01/2017,17:00:00,2615.75000,2625.75000,2580.00000,2619.00000,2520826,3231700
12/04/2017,17:00:00,2629.50000,2640.25000,2608.75000,2613.25000,1756938,3230754
12/05/2017,17:00:00,2611.00000,2623.75000,2602.25000,2603.25000,1392821,3137281
12/06/2017,17:00:00,2601.75000,2609.50000,2595.00000,2604.25000,1307666,3018724
12/07/2017,17:00:00,2605.50000,2616.00000,2601.25000,2614.50000,645300,861700
12/08/2017,17:00:00,2614.50000,2627.50000,2612.50000,2626.25000,1327053,1392934
12/11/2017,17:00:00,2627.25000,2640.00000,2624.50000,2636.75000,1633120,2071077
12/12/2017,17:00:00,2638.25000,2645.25000,2635.50000,2640.00000,1659061,2527944
12/13/2017,17:00:00,2640.00000,2647.75000,2631.50000,2641.25000,1565803,2844874
12/14/2017,17:00:00,2640.75000,2645.75000,2624.00000,2628.25000,1410847,2930007
12/15/2017,17:00:00,2625.00000,2655.50000,2624.75000,2654.25000,1410847,2928463
12/18/2017,17:00:00,2655.25000,2670.25000,2654.75000,2666.75000,1040769,2967731
12/19/2017,17:00:00,2667.25000,2670.25000,2654.75000,2656.25000,980483,2969224
12/20/2017,17:00:00,2657.00000,2667.75000,2651.25000,2653.75000,981223,2999594
12/21/2017,17:00:00,2653.75000,2668.25000,2653.00000,2660.00000,853748,3007612
12/22/2017,17:00:00,2659.00000,2663.75000,2654.50000,2658.25000,654510,3035200
12/26/2017,17:00:00,2659.00000,2661.75000,2655.75000,2659.25000,376101,3038366
12/27/2017,17:00:00,2659.75000,2663.25000,2653.75000,2657.75000,666329,3023788
12/28/2017,17:00:00,2656.25000,2661.25000,2655.25000,2658.00000,535624,3013748
12/29/2017,17:00:00,2657.00000,2670.50000,2640.00000,2648.25000,1092038,2989056
01/02/2018,17:00:00,2647.50000,2668.25000,2646.75000,2665.25000,996265,3017744
01/03/2018,17:00:00,2666.00000,2686.50000,2664.50000,2683.25000,1114548,3064592
01/04/2018,17:00:00,2682.50000,2701.25000,2680.75000,2696.00000,1166017,3107934
01/05/2018,17:00:00,2697.25000,2715.50000,2696.00000,2714.75000,1136500,3144990
01/08/2018,17:00:00,2714.00000,2720.75000,2708.75000,2719.00000,903544,3168055
01/09/2018,17:00:00,2718.75000,2732.25000,2715.00000,2724.50000,1137598,3190900
01/10/2018,17:00:00,2722.00000,2724.25000,2708.75000,2722.75000,1289898,3203452
01/11/2018,17:00:00,2722.25000,2742.75000,2720.00000,2741.75000,1045414,3198069
01/12/2018,17:00:00,2741.00000,2762.25000,2739.00000,2761.00000,1357120,3210339
01/16/2018,17:00:00,2762.00000,2780.75000,2741.50000,2754.75000,1981469,3246225
01/17/2018,17:00:00,2755.00000,2781.75000,2751.25000,2776.00000,1541873,3250369
01/18/2018,17:00:00,2775.50000,2780.25000,2766.00000,2768.50000,1345331,3273650
01/19/2018,17:00:00,2769.25000,2787.25000,2764.00000,2783.25000,1363990,3303322
01/22/2018,17:00:00,2776.25000,2810.50000,2774.25000,2807.50000,1179414,3312310
01/23/2018,17:00:00,2807.50000,2817.00000,2801.00000,2811.75000,1282163,3318612
01/24/2018,17:00:00,2809.25000,2827.50000,2797.75000,2813.25000,1885278,3349443
01/25/2018,17:00:00,2812.25000,2826.00000,2803.00000,2813.50000,1439217,3337061
01/26/2018,17:00:00,2814.50000,2848.25000,2813.50000,2846.75000,1286287,3331783
01/29/2018,17:00:00,2846.50000,2850.75000,2823.75000,2825.75000,1395078,3295318
01/30/2018,17:00:00,2825.50000,2830.25000,2790.75000,2796.75000,2133815,3278038
01/31/2018,17:00:00,2795.50000,2812.00000,2785.25000,2798.00000,1841227,3295548
02/01/2018,17:00:00,2801.00000,2809.50000,2781.75000,2794.75000,2532442,3307788
02/02/2018,17:00:00,2798.75000,2803.25000,2727.50000,2729.00000,2532442,3297660
02/05/2018,17:00:00,2729.25000,2735.25000,2568.00000,2580.00000,4009557,3323338
02/06/2018,17:00:00,2596.25000,2672.00000,2501.25000,2666.50000,4806868,3294277
02/07/2018,17:00:00,2657.75000,2699.00000,2632.75000,2640.50000,2491133,3264285
02/08/2018,17:00:00,2637.00000,2658.75000,2549.25000,2565.75000,3909443,3360665
02/09/2018,17:00:00,2566.00000,2610.00000,2502.50000,2591.25000,3909443,3315698
02/12/2018,17:00:00,2600.50000,2643.75000,2592.25000,2627.50000,2170447,3217706
02/13/2018,17:00:00,2625.50000,2639.75000,2606.50000,2634.00000,1461104,3191989
02/14/2018,17:00:00,2635.00000,2674.00000,2599.25000,2669.25000,2087016,3165063
02/15/2018,17:00:00,2667.75000,2709.00000,2660.75000,2706.25000,1668909,3177219
02/16/2018,17:00:00,2706.25000,2727.00000,2694.50000,2707.25000,1738551,3172501
02/20/2018,17:00:00,2706.75000,2720.00000,2678.00000,2686.25000,1447502,3176441
02/21/2018,17:00:00,2686.75000,2720.00000,2665.75000,2671.00000,1661308,3162459
02/22/2018,17:00:00,2670.75000,2703.25000,2654.25000,2683.75000,1623017,3156159
02/23/2018,17:00:00,2685.00000,2722.50000,2682.25000,2721.00000,1290261,3168128
02/26/2018,17:00:00,2723.75000,2758.25000,2714.75000,2756.75000,1256268,3169192
02/27/2018,17:00:00,2756.50000,2762.00000,2714.25000,2719.75000,1717155,3165874
02/28/2018,17:00:00,2718.75000,2734.25000,2684.25000,2686.75000,1876678,3117034
03/01/2018,17:00:00,2690.50000,2703.25000,2630.75000,2650.50000,2171819,3146535
03/02/2018,17:00:00,2651.00000,2668.25000,2619.25000,2662.50000,2171819,3143984
03/05/2018,17:00:00,2655.50000,2700.00000,2636.00000,2690.75000,1781823,3109807
03/06/2018,17:00:00,2691.25000,2706.75000,2682.50000,2696.25000,1450085,3079923
03/07/2018,17:00:00,2672.25000,2702.50000,2653.50000,2695.50000,1870360,3002645
03/08/2018,17:00:00,2695.75000,2712.75000,2691.50000,2711.50000,653581,652394
03/09/2018,17:00:00,2709.25000,2759.25000,2702.75000,2756.00000,1489394,1166354
03/12/2018,17:00:00,2756.00000,2772.50000,2751.00000,2756.25000,1658456,1857383
03/13/2018,17:00:00,2754.25000,2774.50000,2729.75000,2740.00000,2226645,2385499
03/14/2018,17:00:00,2734.25000,2750.75000,2715.50000,2721.25000,1930552,2609150
03/15/2018,17:00:00,2722.00000,2734.50000,2712.25000,2722.75000,1142517,2683675
03/16/2018,17:00:00,2724.75000,2733.50000,2717.50000,2723.25000,1142517,2681583
03/19/2018,17:00:00,2723.50000,2723.75000,2664.50000,2690.00000,1986809,2698947
03/20/2018,17:00:00,2688.75000,2696.25000,2680.00000,2690.75000,1099899,2706998
03/21/2018,17:00:00,2690.50000,2711.25000,2679.75000,2685.50000,1423759,2722391
03/22/2018,17:00:00,2685.50000,2693.50000,2609.00000,2610.50000,2548609,2779805
03/23/2018,17:00:00,2613.00000,2626.00000,2553.25000,2565.00000,2875654,2849518
03/26/2018,17:00:00,2562.25000,2630.00000,2558.25000,2626.75000,2302375,2889651
03/27/2018,17:00:00,2626.75000,2647.00000,2563.25000,2583.00000,2448450,2884080
03/28/2018,17:00:00,2580.00000,2601.00000,2560.25000,2574.75000,2802883,2918961
03/29/2018,17:00:00,2577.00000,2626.75000,2568.25000,2610.25000,2042949,2887303
04/02/2018,17:00:00,2602.25000,2608.75000,2519.25000,2542.25000,2395329,2933144
04/03/2018,17:00:00,2548.50000,2586.00000,2540.75000,2580.50000,2220246,2942545
04/04/2018,17:00:00,2579.25000,2617.00000,2526.75000,2614.25000,2247386,2937636
04/05/2018,17:00:00,2613.00000,2639.50000,2611.25000,2629.00000,2615117,2898940
04/06/2018,17:00:00,2630.25000,2631.25000,2551.75000,2573.00000,2615117,2900411
04/09/2018,17:00:00,2574.75000,2621.00000,2574.75000,2586.25000,1762078,2923967
04/10/2018,17:00:00,2585.00000,2633.50000,2579.50000,2622.25000,1998582,2907441
04/11/2018,17:00:00,2621.75000,2628.50000,2593.25000,2608.25000,1637350,2860319
04/12/2018,17:00:00,2609.75000,2642.25000,2607.00000,2631.25000,1301132,2860677
04/13/2018,17:00:00,2629.00000,2647.75000,2612.00000,2624.50000,1711823,2875836
04/16/2018,17:00:00,2640.50000,2654.25000,2628.00000,2649.00000,1237183,2868740
04/17/2018,17:00:00,2646.50000,2681.00000,2646.00000,2673.75000,1251766,2880705
04/18/2018,17:00:00,2672.00000,2685.75000,2671.00000,2677.00000,1044851,2876346
04/19/2018,17:00:00,2679.00000,2680.50000,2648.75000,2660.25000,1604973,2908969
04/20/2018,17:00:00,2659.75000,2665.50000,2627.00000,2638.75000,1604973,2897639
04/23/2018,17:00:00,2650.25000,2652.00000,2624.50000,2638.50000,1239828,2885246
04/24/2018,17:00:00,2639.25000,2655.75000,2583.25000,2602.50000,2329880,2905501
04/25/2018,17:00:00,2602.50000,2615.50000,2578.50000,2611.75000,1902899,2905239
04/26/2018,17:00:00,2615.50000,2644.75000,2606.75000,2641.75000,1279539,2865991
04/27/2018,17:00:00,2642.75000,2643.50000,2625.00000,2638.75000,1142350,2853010
04/30/2018,17:00:00,2637.75000,2649.50000,2612.25000,2614.25000,1341086,2859811
05/01/2018,17:00:00,2613.50000,2625.25000,2590.50000,2619.50000,1323628,2860955
05/02/2018,17:00:00,2622.75000,2625.75000,2591.50000,2594.75000,1427995,2857898
05/03/2018,17:00:00,2594.00000,2603.50000,2558.50000,2599.00000,1699202,2854817
05/04/2018,17:00:00,2599.00000,2636.75000,2579.50000,2630.25000,1699202,2852359
05/07/2018,17:00:00,2630.00000,2648.75000,2628.50000,2637.25000,1148919,2834612
05/08/2018,17:00:00,2635.25000,2641.50000,2619.50000,2637.50000,1281751,2842527
05/09/2018,17:00:00,2637.00000,2667.25000,2633.75000,2663.25000,1251722,2852929
05/10/2018,17:00:00,2663.25000,2692.25000,2660.00000,2686.00000,1173629,2867496
05/11/2018,17:00:00,2683.50000,2699.75000,2683.50000,2696.75000,1066248,2887528
05/14/2018,17:00:00,2694.50000,2708.50000,2691.50000,2698.25000,945963,2889450
05/15/2018,17:00:00,2695.75000,2698.50000,2667.75000,2676.25000,1519108,2903781
05/16/2018,17:00:00,2678.50000,2695.25000,2671.75000,2690.25000,1057687,2912515
05/17/2018,17:00:00,2689.00000,2699.25000,2678.25000,2686.00000,1071506,2937683
05/18/2018,17:00:00,2686.00000,2694.25000,2676.00000,2680.25000,1013073,2944226
05/21/2018,17:00:00,2696.00000,2706.50000,2691.50000,2700.25000,951913,2952475
05/22/2018,17:00:00,2698.50000,2709.00000,2688.75000,2693.25000,891511,2949209
05/23/2018,17:00:00,2691.75000,2700.25000,2671.75000,2698.00000,1295885,2971689
05/24/2018,17:00:00,2697.00000,2700.50000,2673.00000,2694.75000,993783,2971730
05/25/2018,17:00:00,2694.00000,2705.00000,2681.00000,2685.50000,993783,2972496
05/29/2018,17:00:00,2688.50000,2691.50000,2642.25000,2659.50000,1989677,2994694
05/30/2018,17:00:00,2660.50000,2696.50000,2653.00000,2691.75000,1424364,2988168
05/31/2018,17:00:00,2687.50000,2695.50000,2667.00000,2672.75000,1665452,2986857
06/01/2018,17:00:00,2674.75000,2704.25000,2673.25000,2701.00000,1241171,2971859
06/04/2018,17:00:00,2698.25000,2716.50000,2696.25000,2712.75000,857850,2973815
06/05/2018,17:00:00,2713.25000,2720.50000,2706.25000,2718.75000,1027609,2946533
06/06/2018,17:00:00,2718.25000,2742.00000,2715.25000,2739.50000,1326401,2857383
06/07/2018,17:00:00,2736.75000,2747.00000,2727.25000,2739.50000,777094,682262
06/08/2018,17:00:00,2738.75000,2746.75000,2719.25000,2746.00000,1281036,1142120
06/11/2018,17:00:00,2740.25000,2757.75000,2737.50000,2750.25000,1558782,1809743
06/12/2018,17:00:00,2748.50000,2757.50000,2745.75000,2751.75000,1496135,2283691
06/13/2018,17:00:00,2755.50000,2759.50000,2742.00000,2742.50000,1384101,2499069
06/14/2018,17:00:00,2741.25000,2757.50000,2735.75000,2752.00000,1275141,2602004
06/15/2018,17:00:00,2750.50000,2752.00000,2729.00000,2748.00000,1512061,2607634
06/18/2018,17:00:00,2743.50000,2750.25000,2724.75000,2743.25000,993118,2595978
06/19/2018,17:00:00,2741.75000,2743.75000,2699.25000,2729.75000,1657081,2626220
06/20/2018,17:00:00,2728.75000,2741.75000,2720.75000,2735.50000,1082802,2626162
06/21/2018,17:00:00,2735.25000,2748.75000,2710.50000,2716.00000,1493235,2620586
06/22/2018,17:00:00,2714.00000,2732.00000,2712.75000,2723.00000,1108771,2618991
06/25/2018,17:00:00,2720.50000,2721.50000,2664.00000,2685.75000,2206994,2638026
06/26/2018,17:00:00,2685.25000,2698.75000,2678.25000,2692.00000,1399067,2626088
06/27/2018,17:00:00,2690.00000,2711.50000,2664.50000,2668.50000,2117686,2629776
06/28/2018,17:00:00,2668.75000,2689.75000,2656.75000,2683.00000,1678667,2630303
06/29/2018,17:00:00,2683.50000,2709.00000,2680.25000,2685.00000,1641889,2620996
07/02/2018,17:00:00,2684.50000,2692.00000,2662.00000,2690.75000,1213215,2605520
07/03/2018,17:00:00,2691.00000,2705.00000,2675.50000,2676.75000,860533,2600928
07/05/2018,17:00:00,2676.50000,2703.25000,2674.25000,2702.00000,1165235,2597888
07/06/2018,17:00:00,2700.50000,2729.75000,2694.75000,2726.50000,1287758,2596309
07/09/2018,17:00:00,2725.50000,2751.50000,2725.25000,2751.00000,970337,2634459
07/10/2018,17:00:00,2751.00000,2761.25000,2744.00000,2760.25000,925706,2642616
07/11/2018,17:00:00,2744.25000,2751.25000,2729.25000,2737.50000,1369176,2644336
07/12/2018,17:00:00,2740.25000,2764.50000,2737.25000,2762.00000,1120424,2666247
07/13/2018,17:00:00,2762.25000,2770.75000,2756.75000,2766.75000,952307,2677236
07/16/2018,17:00:00,2768.25000,2772.50000,2758.50000,2760.00000,801608,2672510
07/17/2018,17:00:00,2759.25000,2779.25000,2753.25000,2774.75000,1059163,2697051
07/18/2018,17:00:00,2776.50000,2781.75000,2770.25000,2779.50000,860523,2696845
07/19/2018,17:00:00,2778.00000,2781.50000,2763.75000,2768.75000,1082645,2695526
07/20/2018,17:00:00,2769.00000,2774.00000,2756.50000,2764.25000,1013663,2691633
07/23/2018,17:00:00,2768.75000,2776.00000,2756.00000,2775.50000,812481,2696073
07/24/2018,17:00:00,2774.00000,2794.75000,2773.75000,2784.50000,1347688,2697964
07/25/2018,17:00:00,2782.75000,2813.00000,2777.50000,2804.75000,1302896,2704995
07/26/2018,17:00:00,2798.75000,2810.00000,2796.75000,2806.00000,1492056,2684667
07/27/2018,17:00:00,2803.75000,2810.50000,2772.25000,2781.00000,1492056,2682281
07/30/2018,17:00:00,2779.50000,2785.25000,2761.75000,2766.75000,1169457,2675353
07/31/2018,17:00:00,2769.00000,2791.25000,2766.25000,2780.50000,1366896,2677735
08/01/2018,17:00:00,2787.75000,2789.25000,2769.00000,2774.25000,1098291,2673534
08/02/2018,17:00:00,2777.50000,2794.75000,2754.50000,2792.00000,922242,2719455
08/03/2018,17:00:00,2794.25000,2805.00000,2788.25000,2803.00000,922242,2713635
08/06/2018,17:00:00,2805.00000,2817.00000,2798.50000,2813.50000,797324,2735143
08/07/2018,17:00:00,2813.00000,2827.25000,2811.75000,2823.25000,780222,2744347
08/08/2018,17:00:00,2824.25000,2826.00000,2816.00000,2818.75000,745412,2747149
08/09/2018,17:00:00,2817.00000,2826.25000,2814.00000,2817.25000,696695,2757712
08/10/2018,17:00:00,2816.00000,2816.25000,2789.50000,2800.25000,1416182,2727026
08/13/2018,17:00:00,2799.25000,2807.25000,2783.50000,2789.00000,1282874,2714240
08/14/2018,17:00:00,2790.25000,2807.00000,2789.25000,2804.50000,1022577,2729801
08/15/2018,17:00:00,2805.25000,2806.50000,2766.50000,2784.75000,1871800,2727726
08/16/2018,17:00:00,2785.75000,2815.25000,2781.00000,2808.25000,1271529,2742522
08/17/2018,17:00:00,2807.00000,2820.50000,2798.50000,2815.75000,1202980,2722402
08/20/2018,17:00:00,2815.25000,2824.25000,2813.75000,2822.00000,817383,2726276
08/21/2018,17:00:00,2820.25000,2837.50000,2815.50000,2825.25000,1055051,2730460
08/22/2018,17:00:00,2816.50000,2831.75000,2809.75000,2824.75000,996434,2738403
08/23/2018,17:00:00,2825.25000,2833.25000,2818.25000,2821.50000,1050042,2727374
08/24/2018,17:00:00,2821.75000,2841.00000,2819.75000,2840.25000,1058571,2735145
